Group;Code;Valid From
LUZ1;1585;01/09/2015
NLZ1;1585;24/07/2017
TRMT;1585;01/09/2015
USA1;1585;08/07/2016
VRMT;1585;01/09/2015
WRMT;1585;01/09/2015
ATZ2;1586;01/09/2015
BEZ1;1586;01/09/2015
BM1;1586;24/08/2017
BM2;1586;01/09/2015
BM3;1586;01/09/2015
ESM1;1586;07/02/2018
ESV1;1586;05/02/2018
FI1;1586;01/09/2015
HEUR;1586;01/09/2015
LUZ1;1586;01/09/2015
NLZ1;1586;24/07/2017
TRMT;1586;01/09/2015
USA1;1586;08/07/2016
VRMT;1586;01/09/2015
WRMT;1586;01/09/2015
ATZ2;1587;15/11/2010
BEZ1;1587;15/11/2010
BM1;1587;24/08/2017
BM2;1587;15/11/2010
BM3;1587;15/11/2010
ESM1;1587;07/02/2018
FI1;1587;15/11/2010
HEUR;1587;15/11/2010
LUZ1;1587;15/11/2010
NLZ1;1587;24/07/2017
TRMT;1587;15/11/2010
USA1;1587;08/07/2016
VRMT;1587;15/11/2010
WRMT;1587;15/11/2010
ATZ2;1600;02/01/2013
BEZ1;1600;02/01/2013
BM1;1600;24/08/2017
BM2;1600;02/01/2013
BM3;1600;02/01/2013
ESM1;1600;07/02/2018
FI1;1600;02/01/2013
HEUR;1600;02/01/2013
LUZ1;1600;02/01/2013
NLZ1;1600;24/07/2017
TRMT;1600;02/01/2013
USA1;1600;08/07/2016
VRMT;1600;02/01/2013
WRMT;1600;02/01/2013
ATZ2;1601;01/09/2015
BEZ1;1601;01/09/2015
BM1;1601;24/08/2017
BM2;1601;01/09/2015
BM3;1601;01/09/2015
ESM1;1601;07/02/2018
ESV1;1601;05/02/2018
FI1;1601;01/09/2015
HEUR;1601;01/09/2015
LUZ1;1601;01/09/2015
NLZ1;1601;24/07/2017
TRMT;1601;01/09/2015
USA1;1601;08/07/2016
VRMT;1601;01/09/2015
WRMT;1601;01/09/2015
ATZ2;1602;01/09/2015
BEZ1;1602;01/09/2015
BM1;1602;24/08/2017
BM2;1602;01/09/2015
BM3;1602;01/09/2015
ESM1;1602;07/02/2018
ESV1;1602;05/02/2018
FI1;1602;01/09/2015
HEUR;1602;01/09/2015
LUZ1;1602;01/09/2015
NLZ1;1602;24/07/2017
TRMT;1602;01/09/2015
USA1;1602;08/07/2016
VRMT;1602;01/09/2015
WRMT;1602;01/09/2015
ATZ2;1603;01/09/2015
BEZ1;1603;01/09/2015
BM1;1603;24/08/2017
BM2;1603;01/09/2015
BM3;1603;01/09/2015
ESM1;1603;07/02/2018
ESV1;1603;05/02/2018
FI1;1603;01/09/2015
HEUR;1603;01/09/2015
LUZ1;1603;01/09/2015
NLZ1;1603;24/07/2017
TRMT;1603;01/09/2015
USA1;1603;08/07/2016
VRMT;1603;01/09/2015
WRMT;1603;01/09/2015
ATZ2;1604;15/11/2010
BEZ1;1604;15/11/2010
BM1;1604;24/08/2017
BM2;1604;15/11/2010
BM3;1604;15/11/2010
ESM1;1604;07/02/2018
FI1;1604;15/11/2010
HEUR;1604;15/11/2010
LUZ1;1604;15/11/2010
NLZ1;1604;24/07/2017
TRMT;1604;15/11/2010
USA1;1604;08/07/2016
VRMT;1604;15/11/2010
WRMT;1604;15/11/2010
ATZ2;1605;01/09/2015
BEZ1;1605;01/09/2015
BM1;1605;24/08/2017
BM2;1605;01/09/2015
BM3;1605;01/09/2015
ESM1;1605;07/02/2018
ESV1;1605;05/02/2018
FI1;1605;01/09/2015
HEUR;1605;01/09/2015
LUZ1;1605;01/09/2015
NLZ1;1605;24/07/2017
TRMT;1605;01/09/2015
USA1;1605;08/07/2016
VRMT;1605;01/09/2015
WRMT;1605;01/09/2015
ATZ2;1606;01/09/2015
BEZ1;1606;01/09/2015
BM1;1606;24/08/2017
BM2;1606;01/09/2015
BM3;1606;01/09/2015
ESM1;1606;07/02/2018
ESV1;1606;05/02/2018
FI1;1606;01/09/2015
HEUR;1606;01/09/2015
LUZ1;1606;01/09/2015
NLZ1;1606;24/07/2017
TRMT;1606;01/09/2015
USA1;1606;08/07/2016
VRMT;1606;01/09/2015
WRMT;1606;01/09/2015
ATZ2;1607;01/09/2015
BEZ1;1607;01/09/2015
BM1;1607;24/08/2017
BM2;1607;01/09/2015
BM3;1607;01/09/2015
ESM1;1607;07/02/2018
ESV1;1607;05/02/2018
FI1;1607;01/09/2015
HEUR;1607;01/09/2015
LUZ1;1607;01/09/2015
NLZ1;1607;24/07/2017
TRMT;1607;01/09/2015
USA1;1607;08/07/2016
VRMT;1607;01/09/2015
WRMT;1607;01/09/2015
ATZ2;1608;01/09/2015
BEZ1;1608;01/09/2015
BM1;1608;24/08/2017
BM2;1608;01/09/2015
BM3;1608;01/09/2015
ESM1;1608;07/02/2018
ESV1;1608;05/02/2018
FI1;1608;01/09/2015
HEUR;1608;01/09/2015
LUZ1;1608;01/09/2015
NLZ1;1608;24/07/2017
TRMT;1608;01/09/2015
USA1;1608;08/07/2016
VRMT;1608;01/09/2015
WRMT;1608;01/09/2015
ATZ2;1609;01/09/2015
BEZ1;1609;01/09/2015
BM1;1609;24/08/2017
BM2;1609;01/09/2015
BM3;1609;01/09/2015
ESM1;1609;07/02/2018
ESV1;1609;05/02/2018
FI1;1609;01/09/2015
HEUR;1609;01/09/2015
LUZ1;1609;01/09/2015
NLZ1;1609;24/07/2017
TRMT;1609;01/09/2015
USA1;1609;08/07/2016
VRMT;1609;01/09/2015
WRMT;1609;01/09/2015
ATZ2;1610;01/09/2015
BEZ1;1610;01/09/2015
BM1;1610;24/08/2017
BM2;1610;01/09/2015
BM3;1610;01/09/2015
ESM1;1610;07/02/2018
ESV1;1610;05/02/2018
FI1;1610;01/09/2015
HEUR;1610;01/09/2015
LUZ1;1610;01/09/2015
NLZ1;1610;24/07/2017
TRMT;1610;01/09/2015
USA1;1610;08/07/2016
VRMT;1610;01/09/2015
WRMT;1610;01/09/2015
ATZ2;1612;01/09/2015
BEZ1;1612;01/09/2015
BM1;1612;24/08/2017
BM2;1612;01/09/2015
BM3;1612;01/09/2015
ESM1;1612;07/02/2018
ESV1;1612;05/02/2018
FI1;1612;01/09/2015
HEUR;1612;01/09/2015
LUZ1;1612;01/09/2015
NLZ1;1612;24/07/2017
TRMT;1612;01/09/2015
USA1;1612;08/07/2016
VRMT;1612;01/09/2015
WRMT;1612;01/09/2015
ATZ2;1613;15/11/2010
BEZ1;1613;15/11/2010
BM1;1613;24/08/2017
BM2;1613;15/11/2010
BM3;1613;15/11/2010
ESM1;1613;07/02/2018
FI1;1613;15/11/2010
HEUR;1613;15/11/2010
LUZ1;1613;15/11/2010
NLZ1;1613;24/07/2017
TRMT;1613;15/11/2010
USA1;1613;08/07/2016
VRMT;1613;15/11/2010
WRMT;1613;15/11/2010
ATZ2;1614;01/09/2015
BEZ1;1614;01/09/2015
BM1;1614;24/08/2017
BM2;1614;01/09/2015
BM3;1614;01/09/2015
ESM1;1614;07/02/2018
ESV1;1614;05/02/2018
FI1;1614;01/09/2015
HEUR;1614;01/09/2015
LUZ1;1614;01/09/2015
NLZ1;1614;24/07/2017
TRMT;1614;01/09/2015
USA1;1614;08/07/2016
VRMT;1614;01/09/2015
WRMT;1614;01/09/2015
ATZ2;1615;01/09/2015
BEZ1;1615;01/09/2015
BM1;1615;24/08/2017
BM2;1615;01/09/2015
BM3;1615;01/09/2015
ESM1;1615;07/02/2018
ESV1;1615;05/02/2018
FI1;1615;01/09/2015
HEUR;1615;01/09/2015
LUZ1;1615;01/09/2015
NLZ1;1615;24/07/2017
TRMT;1615;01/09/2015
USA1;1615;08/07/2016
VRMT;1615;01/09/2015
WRMT;1615;01/09/2015
ATZ2;1616;01/09/2015
BEZ1;1616;01/09/2015
BM1;1616;24/08/2017
BM2;1616;01/09/2015
BM3;1616;01/09/2015
ESM1;1616;07/02/2018
ESV1;1616;05/02/2018
FI1;1616;01/09/2015
HEUR;1616;01/09/2015
LUZ1;1616;01/09/2015
NLZ1;1616;24/07/2017
TRMT;1616;01/09/2015
USA1;1616;08/07/2016
VRMT;1616;01/09/2015
WRMT;1616;01/09/2015
ATZ2;1617;01/09/2015
BEZ1;1617;01/09/2015
BM1;1617;24/08/2017
BM2;1617;01/09/2015
BM3;1617;01/09/2015
ESM1;1617;07/02/2018
ESV1;1617;05/02/2018
FI1;1617;01/09/2015
HEUR;1617;01/09/2015
LUZ1;1617;01/09/2015
NLZ1;1617;24/07/2017
TRMT;1617;01/09/2015
USA1;1617;08/07/2016
VRMT;1617;01/09/2015
WRMT;1617;01/09/2015
ATZ2;1618;01/09/2015
BEZ1;1618;01/09/2015
BM1;1618;24/08/2017
BM2;1618;01/09/2015
BM3;1618;01/09/2015
ESM1;1618;07/02/2018
ESV1;1618;05/02/2018
FI1;1618;01/09/2015
HEUR;1618;01/09/2015
LUZ1;1618;01/09/2015
NLZ1;1618;24/07/2017
TRMT;1618;01/09/2015
USA1;1618;08/07/2016
VRMT;1618;01/09/2015
WRMT;1618;01/09/2015
ATZ2;1619;01/09/2015
BEZ1;1619;01/09/2015
BM1;1619;24/08/2017
BM2;1619;01/09/2015
BM3;1619;01/09/2015
ESM1;1619;07/02/2018
ESV1;1619;05/02/2018
FI1;1619;01/09/2015
HEUR;1619;01/09/2015
LUZ1;1619;01/09/2015
NLZ1;1619;24/07/2017
TRMT;1619;01/09/2015
USA1;1619;08/07/2016
VRMT;1619;01/09/2015
WRMT;1619;01/09/2015
ATZ2;1620;01/09/2015
BEZ1;1620;01/09/2015
BM1;1620;24/08/2017
BM2;1620;01/09/2015
BM3;1620;01/09/2015
ESM1;1620;07/02/2018
ESV1;1620;05/02/2018
FI1;1620;01/09/2015
HEUR;1620;01/09/2015
LUZ1;1620;01/09/2015
NLZ1;1620;24/07/2017
TRMT;1620;01/09/2015
USA1;1620;08/07/2016
VRMT;1620;01/09/2015
WRMT;1620;01/09/2015
ATZ2;1623;01/09/2015
BEZ1;1623;01/09/2015
BM1;1623;24/08/2017
BM2;1623;01/09/2015
BM3;1623;01/09/2015
ESM1;1623;07/02/2018
ESV1;1623;05/02/2018
FI1;1623;01/09/2015
HEUR;1623;01/09/2015
LUZ1;1623;01/09/2015
NLZ1;1623;24/07/2017
TRMT;1623;01/09/2015
USA1;1623;08/07/2016
VRMT;1623;01/09/2015
WRMT;1623;01/09/2015
ATZ2;1626;01/09/2015
BEZ1;1626;01/09/2015
BM1;1626;24/08/2017
BM2;1626;01/09/2015
BM3;1626;01/09/2015
ESM1;1626;07/02/2018
ESV1;1626;05/02/2018
FI1;1626;01/09/2015
HEUR;1626;01/09/2015
LUZ1;1626;01/09/2015
NLZ1;1626;24/07/2017
TRMT;1626;01/09/2015
USA1;1626;08/07/2016
VRMT;1626;01/09/2015
WRMT;1626;01/09/2015
ATZ2;1628;01/09/2015
BEZ1;1628;01/09/2015
BM1;1628;24/08/2017
BM2;1628;01/09/2015
BM3;1628;01/09/2015
ESM1;1628;07/02/2018
ESV1;1628;05/02/2018
FI1;1628;01/09/2015
HEUR;1628;01/09/2015
LUZ1;1628;01/09/2015
NLZ1;1628;24/07/2017
TRMT;1628;01/09/2015
USA1;1628;08/07/2016
VRMT;1628;01/09/2015
WRMT;1628;01/09/2015
ATZ2;1629;01/09/2015
BEZ1;1629;01/09/2015
BM1;1629;24/08/2017
BM2;1629;01/09/2015
BM3;1629;01/09/2015
ESM1;1629;07/02/2018
ESV1;1629;05/02/2018
FI1;1629;01/09/2015
HEUR;1629;01/09/2015
LUZ1;1629;01/09/2015
NLZ1;1629;24/07/2017
TRMT;1629;01/09/2015
USA1;1629;08/07/2016
VRMT;1629;01/09/2015
WRMT;1629;01/09/2015
ATZ2;1630;01/09/2015
BEZ1;1630;01/09/2015
BM1;1630;24/08/2017
BM2;1630;01/09/2015
BM3;1630;01/09/2015
ESM1;1630;07/02/2018
ESV1;1630;05/02/2018
FI1;1630;01/09/2015
HEUR;1630;01/09/2015
LUZ1;1630;01/09/2015
NLZ1;1630;24/07/2017
TRMT;1630;01/09/2015
USA1;1630;08/07/2016
VRMT;1630;01/09/2015
WRMT;1630;01/09/2015
ATZ2;1631;01/09/2015
BEZ1;1631;01/09/2015
BM1;1631;24/08/2017
BM2;1631;01/09/2015
BM3;1631;01/09/2015
ESM1;1631;07/02/2018
ESV1;1631;05/02/2018
FI1;1631;01/09/2015
HEUR;1631;01/09/2015
LUZ1;1631;01/09/2015
NLZ1;1631;24/07/2017
TRMT;1631;01/09/2015
USA1;1631;08/07/2016
VRMT;1631;01/09/2015
WRMT;1631;01/09/2015
ATZ2;1636;01/09/2015
BEZ1;1636;01/09/2015
BM1;1636;24/08/2017
BM2;1636;01/09/2015
BM3;1636;01/09/2015
ESM1;1636;07/02/2018
ESV1;1636;05/02/2018
FI1;1636;01/09/2015
HEUR;1636;01/09/2015
LUZ1;1636;01/09/2015
NLZ1;1636;24/07/2017
TRMT;1636;01/09/2015
USA1;1636;08/07/2016
VRMT;1636;01/09/2015
WRMT;1636;01/09/2015
ATZ2;1639;01/10/2013
BEZ1;1639;01/10/2013
BM1;1639;24/08/2017
BM2;1639;01/10/2013
BM3;1639;01/10/2013
ESM1;1639;07/02/2018
FI1;1639;01/10/2013
HEUR;1639;01/10/2013
LUZ1;1639;01/10/2013
NLZ1;1639;24/07/2017
TRMT;1639;01/10/2013
USA1;1639;08/07/2016
VRMT;1639;01/10/2013
WRMT;1639;01/10/2013
ATZ2;1641;01/09/2015
BEZ1;1641;01/09/2015
BM1;1641;24/08/2017
BM2;1641;01/09/2015
BM3;1641;01/09/2015
ESM1;1641;07/02/2018
ESV1;1641;05/02/2018
FI1;1641;01/09/2015
HEUR;1641;01/09/2015
LUZ1;1641;01/09/2015
NLZ1;1641;24/07/2017
TRMT;1641;01/09/2015
USA1;1641;08/07/2016
VRMT;1641;01/09/2015
WRMT;1641;01/09/2015
ATZ2;1646;01/09/2015
BEZ1;1646;01/09/2015
BM1;1646;24/08/2017
BM2;1646;01/09/2015
BM3;1646;01/09/2015
ESM1;1646;07/02/2018
ESV1;1646;05/02/2018
FI1;1646;01/09/2015
HEUR;1646;01/09/2015
LUZ1;1646;01/09/2015
NLZ1;1646;24/07/2017
TRMT;1646;01/09/2015
USA1;1646;08/07/2016
VRMT;1646;01/09/2015
WRMT;1646;01/09/2015
ATZ2;1647;15/11/2010
BEZ1;1647;15/11/2010
BM1;1647;24/08/2017
BM2;1647;15/11/2010
BM3;1647;15/11/2010
ESM1;1647;07/02/2018
FI1;1647;15/11/2010
HEUR;1647;15/11/2010
LUZ1;1647;15/11/2010
NLZ1;1647;24/07/2017
TRMT;1647;15/11/2010
USA1;1647;08/07/2016
VRMT;1647;15/11/2010
WRMT;1647;15/11/2010
BEZ1;1649;15/11/2010
BM1;1649;15/11/2010
BM2;1649;15/11/2010
BM3;1649;15/11/2010
FI1;1649;15/11/2010
USA1;1649;08/07/2016
VRMT;1649;15/11/2010
WRMT;1649;15/11/2010
ATZ2;1650;01/09/2015
BEZ1;1650;01/09/2015
BM1;1650;01/09/2015
BM2;1650;01/09/2015
BM3;1650;01/09/2015
ESM1;1650;07/02/2018
ESV1;1650;05/02/2018
FI1;1650;01/09/2015
HEUR;1650;01/09/2015
LUZ1;1650;01/09/2015
NLZ1;1650;24/07/2017
TRMT;1650;01/09/2015
USA1;1650;08/07/2016
VRMT;1650;01/09/2015
WRMT;1650;01/09/2015
ATZ2;1651;01/09/2015
BEZ1;1651;01/09/2015
BM1;1651;01/09/2015
BM2;1651;01/09/2015
BM3;1651;01/09/2015
ESM1;1651;07/02/2018
ESV1;1651;05/02/2018
FI1;1651;01/09/2015
HEUR;1651;01/09/2015
LUZ1;1651;01/09/2015
NLZ1;1651;24/07/2017
TRMT;1651;01/09/2015
USA1;1651;08/07/2016
VRMT;1651;01/09/2015
WRMT;1651;01/09/2015
ATZ2;1657;01/09/2015
BEZ1;1657;01/09/2015
BM1;1657;01/09/2015
BM2;1657;01/09/2015
BM3;1657;01/09/2015
ESM1;1657;07/02/2018
ESV1;1657;05/02/2018
FI1;1657;01/09/2015
HEUR;1657;01/09/2015
LUZ1;1657;01/09/2015
NLZ1;1657;24/07/2017
TRMT;1657;01/09/2015
USA1;1657;08/07/2016
VRMT;1657;01/09/2015
WRMT;1657;01/09/2015
ATZ2;1660;01/09/2015
BEZ1;1660;01/09/2015
BM1;1660;01/09/2015
BM2;1660;01/09/2015
BM3;1660;01/09/2015
ESM1;1660;07/02/2018
ESV1;1660;05/02/2018
FI1;1660;01/09/2015
HEUR;1660;01/09/2015
LUZ1;1660;01/09/2015
NLZ1;1660;24/07/2017
TRMT;1660;01/09/2015
USA1;1660;08/07/2016
VRMT;1660;01/09/2015
WRMT;1660;01/09/2015
ATZ2;1661;01/09/2015
BEZ1;1661;01/09/2015
BM1;1661;01/09/2015
BM2;1661;01/09/2015
BM3;1661;01/09/2015
ESM1;1661;07/02/2018
ESV1;1661;05/02/2018
FI1;1661;01/09/2015
HEUR;1661;01/09/2015
LUZ1;1661;01/09/2015
NLZ1;1661;24/07/2017
TRMT;1661;01/09/2015
USA1;1661;08/07/2016
VRMT;1661;01/09/2015
WRMT;1661;01/09/2015
ATZ2;1662;01/09/2015
BEZ1;1662;01/09/2015
BM1;1662;01/09/2015
BM2;1662;01/09/2015
BM3;1662;01/09/2015
ESM1;1662;07/02/2018
ESV1;1662;05/02/2018
FI1;1662;01/09/2015
HEUR;1662;01/09/2015
LUZ1;1662;01/09/2015
NLZ1;1662;24/07/2017
TRMT;1662;01/09/2015
USA1;1662;08/07/2016
VRMT;1662;01/09/2015
WRMT;1662;01/09/2015
BEZ1;1664;15/11/2010
BM1;1664;15/11/2010
BM2;1664;15/11/2010
BM3;1664;15/11/2010
FI1;1664;15/11/2010
USA1;1664;08/07/2016
ATZ2;1667;01/09/2015
BEZ1;1667;01/09/2015
BM1;1667;01/09/2015
BM2;1667;01/09/2015
BM3;1667;01/09/2015
ESM1;1667;07/02/2018
ESV1;1667;05/02/2018
FI1;1667;01/09/2015
HEUR;1667;01/09/2015
LUZ1;1667;01/09/2015
NLZ1;1667;24/07/2017
TRMT;1667;01/09/2015
USA1;1667;08/07/2016
VRMT;1667;01/09/2015
WRMT;1667;01/09/2015
ATZ2;1669;01/09/2015
BEZ1;1669;01/09/2015
BM1;1669;01/09/2015
BM2;1669;01/09/2015
BM3;1669;01/09/2015
ESM1;1669;07/02/2018
ESV1;1669;05/02/2018
FI1;1669;01/09/2015
HEUR;1669;01/09/2015
LUZ1;1669;01/09/2015
NLZ1;1669;24/07/2017
TRMT;1669;01/09/2015
USA1;1669;08/07/2016
VRMT;1669;01/09/2015
WRMT;1669;01/09/2015
BEZ1;1670;02/04/2012
BM1;1670;02/04/2012
BM2;1670;02/04/2012
BM3;1670;02/04/2012
ESV1;1670;05/02/2018
FI1;1670;02/04/2012
HZNB;1670;02/04/2012
USA1;1670;08/07/2016
ATZ3;1671;15/11/2010
BEZ1;1671;15/11/2010
BM1;1671;15/11/2010
BM2;1671;15/11/2010
BM3;1671;15/11/2010
ESM1;1671;07/02/2018
ESV1;1671;05/02/2018
FI1;1671;15/11/2010
LUZ2;1671;15/11/2010
NLZ1;1671;24/07/2017
USA1;1671;08/07/2016
VRMT;1671;15/11/2010
WRMT;1671;15/11/2010
ATZ2;1678;01/09/2015
BEZ1;1678;01/09/2015
BM1;1678;01/09/2015
BM2;1678;01/09/2015
BM3;1678;01/09/2015
ESM1;1678;07/02/2018
ESV1;1678;05/02/2018
FI1;1678;01/09/2015
HEUR;1678;01/09/2015
LUZ1;1678;01/09/2015
NLZ1;1678;24/07/2017
TRMT;1678;01/09/2015
USA1;1678;08/07/2016
VRMT;1678;01/09/2015
WRMT;1678;01/09/2015
ATZ2;1681;01/09/2015
BEZ1;1681;01/09/2015
BM1;1681;01/09/2015
BM2;1681;01/09/2015
BM3;1681;01/09/2015
ESM1;1681;07/02/2018
ESV1;1681;05/02/2018
FI1;1681;01/09/2015
HEUR;1681;01/09/2015
LUZ1;1681;01/09/2015
NLZ1;1681;24/07/2017
TRMT;1681;01/09/2015
USA1;1681;08/07/2016
VRMT;1681;01/09/2015
WRMT;1681;01/09/2015
ATZ2;1682;01/09/2015
BEZ1;1682;01/09/2015
BM1;1682;01/09/2015
BM2;1682;01/09/2015
BM3;1682;01/09/2015
ESM1;1682;07/02/2018
ESV1;1682;05/02/2018
FI1;1682;01/09/2015
HEUR;1682;01/09/2015
LUZ1;1682;01/09/2015
NLZ1;1682;24/07/2017
TRMT;1682;01/09/2015
USA1;1682;08/07/2016
VRMT;1682;01/09/2015
WRMT;1682;01/09/2015
ATZ3;1684;01/04/2014
BEZ1;1684;01/04/2014
BM1;1684;01/04/2014
BM2;1684;01/04/2014
BM3;1684;01/04/2014
FI1;1684;01/04/2014
NLZ1;1684;24/07/2017
USA1;1684;08/07/2016
VRMT;1684;01/04/2014
WRMT;1684;01/04/2014
ATZ2;1700;01/03/2012
BEZ1;1700;01/03/2012
BM1;1700;01/09/2016
BM2;1700;01/09/2016
BM3;1700;01/09/2016
ESM1;1700;07/02/2018
ESV1;1700;05/02/2018
FI1;1700;01/09/2016
LUZ1;1700;01/09/2016
NLZ1;1700;24/07/2017
USA1;1700;08/07/2016
ATZ2;1701;01/09/2015
BEZ1;1701;01/09/2015
BM1;1701;01/09/2015
BM2;1701;01/09/2015
BM3;1701;01/09/2015
ESM1;1701;07/02/2018
ESV1;1701;05/02/2018
FI1;1701;01/09/2015
HEUR;1701;01/09/2015
LUZ1;1701;01/09/2015
NLZ1;1701;24/07/2017
TRMT;1701;01/09/2015
USA1;1701;08/07/2016
VRMT;1701;01/09/2015
WRMT;1701;01/09/2015
ATZ2;1702;01/09/2015
BEZ1;1702;01/09/2015
BM1;1702;01/09/2015
BM2;1702;01/09/2015
BM3;1702;01/09/2015
ESM1;1702;07/02/2018
ESV1;1702;05/02/2018
FI1;1702;01/09/2015
HEUR;1702;01/09/2015
LUZ1;1702;01/09/2015
NLZ1;1702;24/07/2017
TRMT;1702;01/09/2015
USA1;1702;08/07/2016
VRMT;1702;01/09/2015
WRMT;1702;01/09/2015
ATZ2;1703;01/09/2015
BEZ1;1703;01/09/2015
BM1;1703;01/09/2015
BM2;1703;01/09/2015
BM3;1703;01/09/2015
ESM1;1703;07/02/2018
ESV1;1703;05/02/2018
FI1;1703;01/09/2015
HEUR;1703;01/09/2015
LUZ1;1703;01/09/2015
NLZ1;1703;24/07/2017
TRMT;1703;01/09/2015
USA1;1703;08/07/2016
VRMT;1703;01/09/2015
WRMT;1703;01/09/2015
ATZ2;1704;01/09/2015
BEZ1;1704;01/09/2015
BM1;1704;01/09/2015
BM2;1704;01/09/2015
BM3;1704;01/09/2015
ESM1;1704;07/02/2018
ESV1;1704;05/02/2018
FI1;1704;01/09/2015
HEUR;1704;01/09/2015
LUZ1;1704;01/09/2015
NLZ1;1704;24/07/2017
TRMT;1704;01/09/2015
USA1;1704;08/07/2016
VRMT;1704;01/09/2015
WRMT;1704;01/09/2015
ATZ2;1705;15/11/2010
BEZ1;1705;15/11/2010
BM1;1705;15/11/2010
BM2;1705;15/11/2010
BM3;1705;15/11/2010
ESM1;1705;07/02/2018
FI1;1705;15/11/2010
HEUR;1705;15/11/2010
LUZ1;1705;15/11/2010
NLZ1;1705;24/07/2017
TRMT;1705;15/11/2010
USA1;1705;08/07/2016
VRMT;1705;15/11/2010
WRMT;1705;15/11/2010
ATZ2;1706;01/09/2015
BEZ1;1706;01/09/2015
BM1;1706;01/09/2015
BM2;1706;01/09/2015
BM3;1706;01/09/2015
ESM1;1706;07/02/2018
ESV1;1706;05/02/2018
FI1;1706;01/09/2015
HEUR;1706;01/09/2015
LUZ1;1706;01/09/2015
NLZ1;1706;24/07/2017
TRMT;1706;01/09/2015
USA1;1706;08/07/2016
VRMT;1706;01/09/2015
WRMT;1706;01/09/2015
ATZ2;1707;01/09/2015
BEZ1;1707;01/09/2015
BM1;1707;01/09/2015
BM2;1707;01/09/2015
BM3;1707;01/09/2015
ESM1;1707;07/02/2018
ESV1;1707;05/02/2018
FI1;1707;01/09/2015
HEUR;1707;01/09/2015
LUZ1;1707;01/09/2015
NLZ1;1707;24/07/2017
TRMT;1707;01/09/2015
USA1;1707;08/07/2016
VRMT;1707;01/09/2015
WRMT;1707;01/09/2015
ATZ2;1708;01/09/2015
BEZ1;1708;01/09/2015
BM1;1708;01/09/2015
BM2;1708;01/09/2015
BM3;1708;01/09/2015
ESM1;1708;07/02/2018
ESV1;1708;05/02/2018
FI1;1708;01/09/2015
HEUR;1708;01/09/2015
LUZ1;1708;01/09/2015
NLZ1;1708;24/07/2017
TRMT;1708;01/09/2015
USA1;1708;08/07/2016
VRMT;1708;01/09/2015
WRMT;1708;01/09/2015
ATZ2;1709;15/11/2010
BEZ1;1709;15/11/2010
BM1;1709;15/11/2010
BM2;1709;15/11/2010
BM3;1709;15/11/2010
ESM1;1709;07/02/2018
FI1;1709;15/11/2010
HEUR;1709;15/11/2010
LUZ1;1709;15/11/2010
NLZ1;1709;24/07/2017
TRMT;1709;15/11/2010
USA1;1709;08/07/2016
VRMT;1709;15/11/2010
WRMT;1709;15/11/2010
ATZ2;1710;01/09/2015
BEZ1;1710;01/09/2015
BM1;1710;01/09/2015
BM2;1710;01/09/2015
BM3;1710;01/09/2015
ESM1;1710;07/02/2018
ESV1;1710;05/02/2018
FI1;1710;01/09/2015
HEUR;1710;01/09/2015
LUZ1;1710;01/09/2015
NLZ1;1710;24/07/2017
TRMT;1710;01/09/2015
USA1;1710;08/07/2016
VRMT;1710;01/09/2015
WRMT;1710;01/09/2015
ATZ2;1712;01/09/2015
BEZ1;1712;01/09/2015
BM1;1712;01/09/2015
BM2;1712;01/09/2015
BM3;1712;01/09/2015
ESM1;1712;07/02/2018
ESV1;1712;05/02/2018
FI1;1712;01/09/2015
HEUR;1712;01/09/2015
LUZ1;1712;01/09/2015
NLZ1;1712;24/07/2017
TRMT;1712;01/09/2015
USA1;1712;08/07/2016
VRMT;1712;01/09/2015
WRMT;1712;01/09/2015
ATZ2;1713;01/09/2015
BEZ1;1713;01/09/2015
BM1;1713;01/09/2015
BM2;1713;01/09/2015
BM3;1713;01/09/2015
ESM1;1713;07/02/2018
ESV1;1713;05/02/2018
FI1;1713;01/09/2015
HEUR;1713;01/09/2015
LUZ1;1713;01/09/2015
NLZ1;1713;24/07/2017
TRMT;1713;01/09/2015
USA1;1713;08/07/2016
VRMT;1713;01/09/2015
WRMT;1713;01/09/2015
ATZ2;1714;01/09/2015
BEZ1;1714;01/09/2015
BM1;1714;01/09/2015
BM2;1714;01/09/2015
BM3;1714;01/09/2015
ESM1;1714;07/02/2018
ESV1;1714;05/02/2018
FI1;1714;01/09/2015
HEUR;1714;01/09/2015
LUZ1;1714;01/09/2015
NLZ1;1714;24/07/2017
TRMT;1714;01/09/2015
USA1;1714;08/07/2016
VRMT;1714;01/09/2015
WRMT;1714;01/09/2015
ATZ2;1715;01/09/2015
BEZ1;1715;01/09/2015
BM1;1715;01/09/2015
BM2;1715;01/09/2015
BM3;1715;01/09/2015
ESM1;1715;07/02/2018
ESV1;1715;05/02/2018
FI1;1715;01/09/2015
HEUR;1715;01/09/2015
LUZ1;1715;01/09/2015
NLZ1;1715;24/07/2017
TRMT;1715;01/09/2015
USA1;1715;08/07/2016
VRMT;1715;01/09/2015
WRMT;1715;01/09/2015
ATZ2;1716;01/09/2015
BEZ1;1716;01/09/2015
BM1;1716;01/09/2015
BM2;1716;01/09/2015
BM3;1716;01/09/2015
ESM1;1716;07/02/2018
ESV1;1716;05/02/2018
FI1;1716;01/09/2015
HEUR;1716;01/09/2015
LUZ1;1716;01/09/2015
NLZ1;1716;24/07/2017
TRMT;1716;01/09/2015
USA1;1716;08/07/2016
